Reaction,Pvalue,Padj,Reject,FC
MAR04847,0.0,0.0,True,-2.2596292596292598
MAR10452,0.0,0.0,True,-1.0
MAR02670,4.2252283893369713e-26,6.170482791316449e-26,True,-1.0
MAR12839,2.529553479526401e-118,5.781836524631774e-118,True,1.0
MAR06033,0.0,0.0,True,10.948626506790372
MAR07824,0.0,0.0,True,-0.8967694140858653
MAR11383,9.23442040824848e-11,1.140406093135152e-10,True,1.0
MAR00197,0.0,0.0,True,1.0
MAR00590,0.0,0.0,True,-1.0
MAR04692,1.354199288211322e-23,1.921407132855328e-23,True,1.0
MAR02654,7.246822006432893e-17,9.682728563217059e-17,True,-1.180327868852459
MAR01526,3.4081594308883767e-100,7.385313110885886e-100,True,1.0
MAR06045,0.0,0.0,True,-2.089469356041394
MAR00366,0.0,0.0,True,1.0
MAR07711,0.0,0.0,True,-1.0
MAR00161,0.0,0.0,True,-3.7743307974566807
MAR02610,2.100275595200399e-65,3.978481842285789e-65,True,-1.0217641787223148
MAR05574,0.0,0.0,True,-1.3924071967223872
MAR06911,0.0,0.0,True,1.1685755767070283
MAR08455,0.0,0.0,True,-1.2321321588389442
MAR00576,0.0,0.0,True,1.0
MAR00264,0.0,0.0,True,0.838737862709452
MAR00615,5.318760661816324e-227,1.5975120571028015e-226,True,-1.0
MAR00249,0.0,0.0,True,1.7475047563295771
MAR02753,0.0,0.0,True,-2.873706057652806
MAR04442,0.0,0.0,True,-0.8556085976023966
MAR06396,0.0,0.0,True,1.0
MAR02760,0.0,0.0,True,1.274953024165013
MAR00651,4.9260933239281345e-304,1.7576411523244285e-303,True,-1.0
MAR04335,0.0,0.0,True,-1.0
MAR01577,0.0,0.0,True,1.0
MAR03021,4.265582629717994e-14,5.525276074339397e-14,True,-1.0
MAR06521,0.0,0.0,True,286.9382786653198
MAR06562,0.0,0.0,True,-1.0
MAR03286,1.7393873592851e-310,6.2765977901012e-310,True,-0.855903935957305
MAR00151,4.5084989476454025e-207,1.298937862152877e-206,True,1.0
MAR06034,0.0,0.0,True,-5.981388417536828
MAR00217,0.0,0.0,True,1.6476824225116853
MAR04297,0.0,0.0,True,1.0
MAR04176,0.0,0.0,True,-1.0
MAR05491,0.0,0.0,True,4.593217657566147
MAR08741,2.6573756410355674e-90,5.532212463825273e-90,True,-1.3360802339533793
MAR07692,0.0,0.0,True,-0.922988385476614
MAR11382,0.033253124816560224,0.03457129118648517,True,1.0
MAR05537,0.0,0.0,True,-0.8433942623203516
MAR03935,0.0,0.0,True,-1.791259424612349
MAR08454,5.649185707078914e-163,1.4816008699802842e-162,True,-5.118194345370535
MAR05470,0.0,0.0,True,1.6899018284660041
MAR02289,3.5127087833331994e-13,4.479363982355719e-13,True,1.0
MAR03456,1.95944553657125e-33,3.0229408399255673e-33,True,-1.0
MAR03180,7.250751977715377e-306,2.590718122374708e-305,True,1.0
MAR03026,0.0,0.0,True,-1.1942783848719198
MAR01268,4.13683688024471e-245,1.325455040723242e-244,True,1.0
MAR05505,0.0,0.0,True,-2.485664059662793
MAR03260,7.464624605975604e-184,2.0485442284360235e-183,True,-1.0
MAR08471,0.0,0.0,True,1.2552772082937738
MAR05466,2.8792906275024907e-226,8.607421100312969e-226,True,1.3379620925871467
MAR09378,0.0,0.0,True,1.0
MAR07891,0.0,0.0,True,-1.1092232032538334
MAR00429,5.789179042194932e-239,1.804861701390185e-238,True,-1.0
MAR05511,0.0,0.0,True,-1.2733958166461692
MAR03958,0.0,0.0,True,1.0
MAR08473,0.0,0.0,True,1.0
MAR04059,2.8710761438357397e-121,6.682541363145583e-121,True,1.0
MAR11380,0.01960232095219542,0.020479796510219774,True,1.0
MAR11804,0.0,0.0,True,1.0
MAR06616,6.33938261831875e-34,9.821796212547442e-34,True,-1.2777494457356409
MAR00345,2.7251028162810716e-58,4.948366570035008e-58,True,1.0
MAR11426,0.0,0.0,True,1.0
MAR06298,0.0,0.0,True,-0.871059431634485
MAR06030,0.0,0.0,True,-1.5213419222649043
MAR07884,0.0,0.0,True,1.5069301998684121
MAR06053,9.185171040635447e-122,2.1398420446315545e-121,True,-2.9653121492753645
MAR02669,2.8257035487322882e-31,4.309706131879461e-31,True,1.0
MAR05539,0.0,0.0,True,-1.1317514571598661
MAR07143,0.0,0.0,True,-1.0
MAR05082,0.0,0.0,True,5.544400790968309
MAR04422,0.0,0.0,True,1.0
MAR05497,0.0,0.0,True,-3.0241489809886226
MAR00598,0.0,0.0,True,-1.0
MAR01588,0.0,0.0,True,1.0898884035630727
MAR06094,0.0,0.0,True,-1.0
MAR09925,3.548788128342609e-36,5.597096713269434e-36,True,1.0
MAR10156,0.0,0.0,True,-1.0
MAR02652,1.4811534595157654e-17,1.992625278163991e-17,True,-1.0
MAR05583,0.0,0.0,True,-1.6622254433165995
MAR04541,0.0,0.0,True,-1.609782436904427
MAR07720,0.0,0.0,True,-1.0
MAR06268,0.0,0.0,True,-0.9999646180062055
MAR02330,3.3346453604534994e-238,1.0345533898772808e-237,True,-1.0
MAR06005,0.0,0.0,True,1.1016251992517307
MAR04793,0.0,0.0,True,-1.0
MAR00361,0.0,0.0,True,0.9994248245714942
MAR04028,0.0,0.0,True,0.8541294833678658
MAR04512,0.0,0.0,True,-1.7656527620226883
MAR07993,0.0,0.0,True,1.0
MAR07874,0.0,0.0,True,1.589752843508083
MAR04067,0.0,0.0,True,-1.0
MAR03433,4.2252283893369713e-26,6.170482791316449e-26,True,1.0
MAR10179,7.173678985416219e-103,1.574619442527943e-102,True,1.0
MAR05535,0.0,0.0,True,2.8177739474605703
MAR07725,0.0,0.0,True,-1.0
MAR07882,0.0,0.0,True,6.106818338357623
MAR06630,0.0,0.0,True,-0.9910766246362757
MAR00196,0.0,0.0,True,19.79335410176536
MAR07820,0.0,0.0,True,-1.2795241115769418
MAR04544,0.0,0.0,True,1.966264268588114
MAR00179,0.0,0.0,True,1.0
MAR07872,0.0,0.0,True,-1.7668262656966505
MAR13066,0.0,0.0,True,-1.0
MAR04024,0.0,0.0,True,-0.920040695278579
MAR05558,0.0,0.0,True,-2.4300088651828253
MAR00417,1.0010596819739184e-239,3.128618956930772e-239,True,-1.0
MAR09274,0.0,0.0,True,1.514138995607646
MAR00089,6.368984280614877e-36,1.0020220166904297e-35,True,1.0
MAR07869,0.0,0.0,True,-1.0850261510854347
MAR09141,0.0,0.0,True,1.0
MAR08464,0.0,0.0,True,-1.2451750935604786
MAR02658,0.0,0.0,True,0.9847879618247024
MAR03925,0.0,0.0,True,-3.0696541159544504
MAR00681,0.0,0.0,True,-1.0
MAR04071,0.0,0.0,True,-1.0
MAR09386,0.0,0.0,True,-0.9728121690574758
MAR04006,0.0,0.0,True,0.953399656681301
MAR00611,0.0,0.0,True,1.0
MAR07713,0.0,0.0,True,-1.0
MAR04573,0.0,0.0,True,0.9695897741273019
MAR01585,0.0001969751018672361,0.00021469779740799,True,-1.0
MAR05378,1.753886116071003e-13,2.251203975421106e-13,True,0.9774011299435027
MAR04079,4.9525690933187676e-70,9.54495134348708e-70,True,1.0
MAR07682,0.0,0.0,True,2.0823728155280383
MAR02282,1.4840829627153715e-156,3.84080066851262e-156,True,-1.0
MAR08733,0.0,0.0,True,-1.4054120157472754
MAR07801,0.0,0.0,True,1.3832942875099654
MAR00762,0.0,0.0,True,0.8257351612779027
MAR03149,0.0,0.0,True,1.0
MAR03837,0.0,0.0,True,-1.0
MAR02614,1.8765102701407473e-159,4.881229168955073e-159,True,-1.0
MAR00736,5.261321340466556e-51,9.167672253525286e-51,True,1.0
MAR08456,0.0,0.0,True,2.1515523149641202
MAR05885,0.0,0.0,True,-0.8747662955671216
MAR08470,0.0,0.0,True,1.0905317920583728
MAR05517,0.0,0.0,True,-2.0446168989201623
MAR07716,0.0,0.0,True,-1.0
MAR03397,4.265582629717994e-14,5.525276074339397e-14,True,1.0
MAR02334,2.6939327692004903e-48,4.5903315236745125e-48,True,-1.0
MAR01799,0.0,0.0,True,-1.0730558762254596
MAR12013,2.202534338835004e-206,6.338515110855487e-206,True,-1.0
MAR03258,1.4056512099561888e-199,3.999973912895463e-199,True,-1.0
MAR00237,2.9576959977649988e-241,9.347054184241188e-241,True,-1.0
MAR08467,1.094516839708168e-96,2.337910025371603e-96,True,0.9638645215531846
MAR05486,0.0,0.0,True,4.7127363651213345
MAR00305,9.967157593572164e-283,3.4081248545762884e-282,True,1.0
MAR03328,2.0698386780497703e-47,3.5151332422954715e-47,True,-1.0
MAR02731,4.2252283893369713e-26,6.170482791316449e-26,True,1.0
MAR02729,8.22523681091035e-119,1.883438564082442e-118,True,1.0
MAR06522,0.0,0.0,True,-73.75025617982098
MAR04077,0.0,0.0,True,1.0
MAR07868,0.0,0.0,True,63.77568622780437
MAR03283,2.75937893543e-313,9.99980058654e-313,True,-0.8636647904940589
MAR09516,0.0,0.0,True,-1.0
MAR02324,8.599856429911389e-243,2.7279345084407198e-242,True,-1.0
MAR05460,0.0,0.0,True,2.9563601327405666
MAR05577,0.0,0.0,True,-1.334434551299968
MAR06043,0.0,0.0,True,-1.8886034871057207
MAR06509,0.0,0.0,True,-1.0
MAR09921,2.6027134195177023e-57,4.6992923628481443e-57,True,-1.0
MAR00223,0.0,0.0,True,1.0
MAR13045,0.0,0.0,True,1.0
MAR08822,0.0,0.0,True,-1.0
MAR04757,0.0,0.0,True,1.0
MAR06051,0.0,0.0,True,-2.017190641858567
MAR06023,0.0,0.0,True,-1.041370379292207
MAR07888,0.0,0.0,True,1.5808801676868462
MAR03458,7.847683261668956e-40,1.278137401900501e-39,True,-1.0
MAR02255,0.0,0.0,True,1.0
MAR01030,4.024949143971253e-97,8.62634424790469e-97,True,1.0
MAR00272,0.0,0.0,True,1.0
MAR04887,0.0,0.0,True,-1.0
MAR00353,0.0,0.0,True,1.0
MAR05552,0.0,0.0,True,0.9276247044099747
MAR03797,0.0,0.0,True,-1.4830549154206207
MAR02380,2.782389899475868e-120,6.423230403145742e-120,True,-1.0
MAR03845,0.0,0.0,True,1.0000463561648472
MAR01692,3.5288451775889846e-235,1.0894881227896089e-234,True,1.0
MAR02764,0.0,0.0,True,2.0314222685382477
MAR01643,0.0,0.0,True,-1.0
MAR04754,0.0,0.0,True,-1.0
MAR04133,0.0,0.0,True,1.0
MAR02862,2.162984997510718e-22,3.033425487137413e-22,True,0.9180327868852458
MAR03264,4.635561811121796e-187,1.2804418292610042e-186,True,-1.0
MAR00025,0.0,0.0,True,0.8378914420237538
MAR02147,0.0,0.0,True,-0.8349074065209303
MAR00335,0.0,0.0,True,-1.0
MAR00107,0.0,0.0,True,0.9822117292879445
MAR03284,1.5141792219224034e-177,4.097948872947441e-177,True,-1.0
MAR06530,3.4882693423303045e-27,5.141458404917899e-27,True,-1.0
MAR02624,8.528265387360626e-128,2.018223920506552e-127,True,0.8488323193427688
MAR06041,0.0,0.0,True,-1.356284417110843
MAR12843,2.667350123988135e-119,6.124312920059399e-119,True,1.0
MAR04211,0.0,0.0,True,1.0
MAR02369,2.137617700150948e-300,7.54244026239114e-300,True,-1.0
MAR04871,0.0,0.0,True,1.0769337180772907
MAR07685,0.0,0.0,True,-1.2861600822710997
MAR00845,0.0,0.0,True,-1.0
MAR06883,6.144061936918965e-212,1.7843029186668778e-211,True,1.0
MAR01700,1.3605932331569177e-217,3.996939012876673e-217,True,1.0
MAR09253,1.3657773437310343e-298,4.792465603381726e-298,True,-0.9618300989590028
MAR00313,4.681876278690443e-148,1.1781101140443608e-147,True,1.0
MAR09091,0.0,0.0,True,1.0
MAR06555,0.0,0.0,True,-1.0
MAR11433,0.0,0.0,True,-1.0004016216938425
MAR09517,0.0,0.0,True,-1.0
MAR00618,0.0,0.0,True,1.0
MAR10036,0.0,0.0,True,1.0154319918315604
MAR02258,0.0,0.0,True,1.0
MAR04567,0.0,0.0,True,1.3845471452225084
MAR04075,1.724144970710791e-240,5.421785915313043e-240,True,1.0
MAR09216,0.0,0.0,True,-1.0
MAR09139,0.0,0.0,True,-1.0
MAR06037,0.0,0.0,True,-1.190857854421442
MAR00331,0.0,0.0,True,-0.9181355731692891
MAR10451,7.44e-321,2.716e-320,True,1.0
MAR03326,3.0414095020255734e-46,5.144511817256023e-46,True,-1.0
MAR06016,0.0,0.0,True,-0.8569082351224292
MAR00639,0.0,0.0,True,1.0
MAR07757,0.0,0.0,True,-0.8999487208706056
MAR00425,0.0,0.0,True,-1.0
MAR00358,3.433746373578779e-33,5.287803132193955e-33,True,1.0
MAR03329,1.051297113041104e-47,1.7865730498173471e-47,True,-1.0
MAR05024,4.147632068006112e-136,1.0106873545026389e-135,True,-1.0
MAR01486,0.0,0.0,True,-15.27919676787188
MAR03293,0.0,0.0,True,-0.8630310716550413
MAR02035,5.194801845515002e-08,6.126831662026039e-08,True,1.0
MAR08676,1.7219581232661912e-49,2.9679278222148984e-49,True,-1.6365768172701192
MAR02679,0.0,0.0,True,1.3709512836949478
MAR07831,0.0,0.0,True,0.9986498649864987
MAR05390,0.0,0.0,True,1.0
MAR00670,0.0,0.0,True,-1.0
MAR00309,3.507557365871638e-232,1.0725031176415201e-231,True,1.0
MAR00241,1.0010596819739184e-239,3.128618956930772e-239,True,-1.0
MAR02336,1.7628312247911467e-53,3.105708196584956e-53,True,-1.0
MAR00255,7.616605126266247e-130,1.815992824856732e-129,True,-1.0
MAR04589,0.0,0.0,True,0.907096595837807
MAR05465,0.0,0.0,True,3.2238699726154088
MAR07721,0.0,0.0,True,-1.0
MAR02326,1.3332739479484995e-262,4.428001205719298e-262,True,-1.0
MAR07873,0.0,0.0,True,1.093233414894353
MAR00128,0.0,0.0,True,-0.9856277985204092
MAR03053,1.2857747777661932e-18,1.741752414609795e-18,True,-1.0
MAR04064,0.0,0.0,True,-1.0
MAR08478,0.0,0.0,True,-1.6791748383143488
MAR00650,1.1289850689115942e-25,1.63654587767014e-25,True,1.0
MAR04880,6.683182560861083e-116,1.518037181681303e-115,True,1.0
MAR09296,0.0,0.0,True,0.9116368903911154
MAR05942,0.0,0.0,True,0.8232334990760438
MAR04291,1.0004257340859742e-76,1.988346146495874e-76,True,-1.2226285714993523
MAR00350,0.0,0.0,True,1.0
MAR02528,4.808958234324042e-15,6.286736766762776e-15,True,-1.0
MAR06250,0.0,0.0,True,0.9898578948383241
MAR04458,0.0,0.0,True,-0.9171546771888192
MAR07623,0.0,0.0,True,1.0
MAR06474,0.0,0.0,True,-1.0
MAR09300,0.0,0.0,True,-1.0
MAR02609,2.146349786144595e-70,4.1460241882701964e-70,True,0.9829201755426403
MAR09044,0.0,0.0,True,0.9511495283526414
MAR02516,1.5679195140192733e-26,2.3016660378909586e-26,True,1.0
MAR04073,0.0,0.0,True,1.0
MAR00410,0.0,0.0,True,0.8678800134816314
MAR00192,1.724144970710791e-240,5.421785915313043e-240,True,0.87600291757841
MAR03453,6.465379551400749e-35,1.0090751888811967e-34,True,-1.0
MAR03863,4.147632068006112e-136,1.0106873545026389e-135,True,-1.0
MAR04018,0.0,0.0,True,1.365056463135931
MAR08912,0.0,0.0,True,-1.0
MAR12237,0.0,0.0,True,-1.0
MAR04105,0.0,0.0,True,-1.0
MAR02515,8.66144540069212e-23,1.2173876850475553e-22,True,1.0
